Datetime,valueACC
2021-10-15 18:57:51.444650,"[50, 1, 35]"
2021-10-15 18:57:51.475900,"[53, 0, 36]"
2021-10-15 18:57:51.507150,"[54, 1, 37]"
2021-10-15 18:57:51.538410,"[52, 1, 39]"
2021-10-15 18:57:51.569660,"[52, 0, 39]"
2021-10-15 18:57:51.600910,"[52, 1, 39]"
2021-10-15 18:57:51.632160,"[50, 0, 39]"
2021-10-15 18:57:51.663410,"[48, 1, 39]"
2021-10-15 18:57:51.694660,"[51, 0, 38]"
2021-10-15 18:57:51.725910,"[51, 2, 38]"
2021-10-15 18:57:51.757170,"[50, 1, 38]"
2021-10-15 18:57:51.788420,"[51, 1, 38]"
2021-10-15 18:57:51.819670,"[51, 1, 38]"
2021-10-15 18:57:51.850920,"[51, 2, 37]"
2021-10-15 18:57:51.882170,"[50, 1, 37]"
2021-10-15 18:57:51.913420,"[50, 1, 37]"
2021-10-15 18:57:51.944670,"[51, 1, 37]"
2021-10-15 18:57:51.975930,"[51, 2, 37]"
2021-10-15 18:57:52.007180,"[51, 2, 37]"
2021-10-15 18:57:52.038430,"[54, 2, 38]"
2021-10-15 18:57:52.069680,"[52, 0, 37]"
2021-10-15 18:57:52.100930,"[47, 0, 36]"
2021-10-15 18:57:52.132180,"[47, 0, 39]"
2021-10-15 18:57:52.163430,"[45, -1, 40]"
2021-10-15 18:57:52.194690,"[50, -1, 44]"
2021-10-15 18:57:52.225940,"[48, 1, 43]"
2021-10-15 18:57:52.257190,"[49, 1, 45]"
2021-10-15 18:57:52.288440,"[48, 1, 42]"
2021-10-15 18:57:52.319690,"[47, 2, 40]"
2021-10-15 18:57:52.350940,"[46, 1, 39]"
2021-10-15 18:57:52.382190,"[46, 2, 40]"
2021-10-15 18:57:52.413450,"[49, 2, 40]"
2021-10-15 18:57:52.444700,"[51, 3, 39]"
2021-10-15 18:57:52.475950,"[48, 2, 39]"
2021-10-15 18:57:52.507200,"[47, 2, 39]"
2021-10-15 18:57:52.569700,"[50, 2, 39]"
2021-10-15 18:57:52.600950,"[50, 2, 39]"
2021-10-15 18:57:52.632210,"[50, 2, 38]"
2021-10-15 18:57:52.663460,"[53, 2, 40]"
2021-10-15 18:57:52.694710,"[52, 2, 40]"
2021-10-15 18:57:52.725960,"[51, 2, 39]"
2021-10-15 18:57:52.757210,"[50, 1, 38]"
2021-10-15 18:57:52.788460,"[50, 2, 37]"
2021-10-15 18:57:52.819710,"[49, 2, 37]"
2021-10-15 18:57:52.850970,"[47, 1, 37]"
2021-10-15 18:57:52.882220,"[53, 3, 34]"
2021-10-15 18:57:52.913470,"[56, 2, 34]"
2021-10-15 18:57:52.944720,"[56, 3, 34]"
2021-10-15 18:57:52.975970,"[56, 3, 33]"
2021-10-15 18:57:53.007220,"[55, 3, 32]"
2021-10-15 18:57:53.038480,"[54, 2, 32]"
2021-10-15 18:57:53.069730,"[54, 3, 33]"
2021-10-15 18:57:53.100980,"[54, 3, 33]"
2021-10-15 18:57:53.132230,"[55, 3, 33]"
2021-10-15 18:57:53.163480,"[54, 3, 33]"
2021-10-15 18:57:53.194730,"[52, 3, 33]"
2021-10-15 18:57:53.225980,"[55, 3, 34]"
2021-10-15 18:57:53.257240,"[54, 3, 33]"
2021-10-15 18:57:53.288490,"[54, 3, 33]"
2021-10-15 18:57:53.319740,"[53, 3, 34]"
2021-10-15 18:57:53.350990,"[54, 3, 34]"
2021-10-15 18:57:53.382240,"[52, 3, 33]"
2021-10-15 18:57:53.413490,"[53, 2, 34]"
2021-10-15 18:57:53.444740,"[53, 3, 33]"
2021-10-15 18:57:53.476000,"[53, 3, 33]"
2021-10-15 18:57:53.507250,"[53, 2, 33]"
2021-10-15 18:57:53.538500,"[53, 2, 33]"
2021-10-15 18:57:53.569750,"[54, 3, 34]"
2021-10-15 18:57:53.601000,"[54, 2, 33]"
2021-10-15 18:57:53.632250,"[54, 2, 33]"
2021-10-15 18:57:53.663500,"[50, 2, 32]"
2021-10-15 18:57:53.694760,"[47, 1, 31]"
2021-10-15 18:57:53.757260,"[41, 1, 33]"
2021-10-15 18:57:53.788510,"[43, 0, 32]"
2021-10-15 18:57:53.819760,"[52, -2, 37]"
2021-10-15 18:57:53.851010,"[53, -1, 38]"
2021-10-15 18:57:53.882260,"[56, -2, 36]"
2021-10-15 18:57:53.913520,"[53, -5, 35]"
2021-10-15 18:57:53.944770,"[50, -5, 36]"
2021-10-15 18:57:53.976020,"[46, -4, 36]"
2021-10-15 18:57:54.007270,"[47, -8, 29]"
2021-10-15 18:57:54.038520,"[47, -6, 26]"
2021-10-15 18:57:54.069770,"[71, -8, 24]"
2021-10-15 18:57:54.101020,"[123, -5, 31]"
2021-10-15 18:57:54.132280,"[127, -9, 41]"
2021-10-15 18:57:54.163530,"[127, -17, 53]"
2021-10-15 18:57:54.194780,"[127, -40, 71]"
2021-10-15 18:57:54.226030,"[127, -50, 74]"
2021-10-15 18:57:54.257280,"[127, -73, 73]"
2021-10-15 18:57:54.288530,"[123, -81, 65]"
2021-10-15 18:57:54.319780,"[75, -90, 40]"
2021-10-15 18:57:54.351040,"[34, -76, 16]"
2021-10-15 18:57:54.382290,"[29, -66, 5]"
2021-10-15 18:57:54.413540,"[11, -62, 5]"
2021-10-15 18:57:54.444790,"[-25, -70, 40]"
2021-10-15 18:57:54.476040,"[-70, -56, 76]"
2021-10-15 18:57:54.507290,"[-128, -15, 127]"
2021-10-15 18:57:54.538540,"[-128, -22, 127]"
2021-10-15 18:57:54.569800,"[-128, -43, 127]"
2021-10-15 18:57:54.601050,"[-128, -68, 92]"
2021-10-15 18:57:54.632300,"[-54, -81, 45]"
2021-10-15 18:57:54.663550,"[-15, -83, 31]"
2021-10-15 18:57:54.694800,"[4, -117, 16]"
2021-10-15 18:57:54.726050,"[16, -128, 20]"
2021-10-15 18:57:54.757300,"[48, -128, -2]"
2021-10-15 18:57:54.788560,"[76, -128, -8]"
2021-10-15 18:57:54.819810,"[62, -128, -39]"
2021-10-15 18:57:54.851060,"[127, -128, -5]"
2021-10-15 18:57:54.882310,"[127, -128, -32]"
2021-10-15 18:57:54.913560,"[127, -128, 17]"
2021-10-15 18:57:54.944810,"[127, -128, 19]"
2021-10-15 18:57:54.976060,"[127, -108, 23]"
2021-10-15 18:57:55.007320,"[127, -31, 36]"
2021-10-15 18:57:55.038570,"[127, -68, 19]"
2021-10-15 18:57:55.069820,"[127, -109, 14]"
2021-10-15 18:57:55.101070,"[127, -128, -8]"
2021-10-15 18:57:55.132320,"[127, -128, -14]"
2021-10-15 18:57:55.163570,"[127, -128, -8]"
2021-10-15 18:57:55.194820,"[87, -128, -22]"
2021-10-15 18:57:55.226080,"[76, -128, -24]"
2021-10-15 18:57:55.257330,"[52, -128, -14]"
2021-10-15 18:57:55.288580,"[16, -128, -8]"
2021-10-15 18:57:55.319830,"[11, -128, -1]"
2021-10-15 18:57:55.351080,"[-23, -106, 4]"
2021-10-15 18:57:55.382330,"[-22, -62, 63]"
2021-10-15 18:57:55.413580,"[-56, -58, 82]"
2021-10-15 18:57:55.444840,"[-114, -13, 87]"
2021-10-15 18:57:55.476090,"[-128, -17, 107]"
2021-10-15 18:57:55.507340,"[-128, -22, 109]"
2021-10-15 18:57:55.538590,"[-128, -29, 84]"
2021-10-15 18:57:55.569840,"[-128, -35, 79]"
2021-10-15 18:57:55.601090,"[-108, -56, 60]"
2021-10-15 18:57:55.632340,"[-58, -94, 27]"
2021-10-15 18:57:55.663600,"[-26, -109, 16]"
2021-10-15 18:57:55.694850,"[8, -128, 0]"
2021-10-15 18:57:55.726100,"[20, -128, -21]"
2021-10-15 18:57:55.757350,"[11, -128, -35]"
2021-10-15 18:57:55.788600,"[50, -128, 4]"
2021-10-15 18:57:55.819850,"[42, -128, -36]"
2021-10-15 18:57:55.851110,"[127, -128, 6]"
2021-10-15 18:57:55.882360,"[127, -128, 9]"
2021-10-15 18:57:55.913610,"[127, -128, -8]"
2021-10-15 18:57:55.944860,"[127, -128, 65]"
2021-10-15 18:57:55.976110,"[127, -38, 48]"
2021-10-15 18:57:56.038610,"[127, -128, 12]"
2021-10-15 18:57:56.069870,"[127, -128, 13]"
2021-10-15 18:57:56.101120,"[127, -128, 19]"
2021-10-15 18:57:56.132370,"[103, -128, 20]"
2021-10-15 18:57:56.163620,"[74, -128, 16]"
2021-10-15 18:57:56.194870,"[47, -128, 9]"
2021-10-15 18:57:56.226120,"[28, -128, -9]"
2021-10-15 18:57:56.257370,"[27, -128, -8]"
2021-10-15 18:57:56.288630,"[12, -128, -1]"
2021-10-15 18:57:56.319880,"[-30, -107, 6]"
2021-10-15 18:57:56.351130,"[-67, -97, 14]"
2021-10-15 18:57:56.382380,"[-127, -69, 54]"
2021-10-15 18:57:56.413630,"[-128, -60, 71]"
2021-10-15 18:57:56.444880,"[-128, -46, 95]"
2021-10-15 18:57:56.476130,"[-128, -62, 79]"
2021-10-15 18:57:56.507390,"[-128, -67, 59]"
2021-10-15 18:57:56.538640,"[-56, -73, 5]"
2021-10-15 18:57:56.569890,"[20, -70, -29]"
2021-10-15 18:57:56.601140,"[35, -95, -32]"
2021-10-15 18:57:56.632390,"[127, -80, -43]"
2021-10-15 18:57:56.663640,"[127, -49, -26]"
2021-10-15 18:57:56.694890,"[127, 31, 20]"
2021-10-15 18:57:56.726150,"[127, 31, -4]"
2021-10-15 18:57:56.757400,"[127, 7, -8]"
2021-10-15 18:57:56.788650,"[95, -6, 45]"
2021-10-15 18:57:56.819900,"[10, 6, -7]"
2021-10-15 18:57:56.851150,"[14, -9, -13]"
2021-10-15 18:57:56.882400,"[40, -33, 43]"
2021-10-15 18:57:56.913650,"[72, -38, 13]"
2021-10-15 18:57:56.944910,"[81, -39, 20]"
2021-10-15 18:57:56.976160,"[100, -13, 77]"
2021-10-15 18:57:57.007410,"[105, -28, 59]"
2021-10-15 18:57:57.038660,"[81, 0, 29]"
2021-10-15 18:57:57.069910,"[125, -14, 60]"
2021-10-15 18:57:57.101160,"[116, -25, 68]"
2021-10-15 18:57:57.132410,"[79, -2, 23]"
2021-10-15 18:57:57.163670,"[125, -1, 34]"
2021-10-15 18:57:57.194920,"[127, 6, 50]"
2021-10-15 18:57:57.226170,"[127, 28, 30]"
2021-10-15 18:57:57.257420,"[127, 36, 39]"
2021-10-15 18:57:57.288670,"[127, 61, 72]"
2021-10-15 18:57:57.319920,"[127, 60, 37]"
2021-10-15 18:57:57.351170,"[127, 33, 9]"
2021-10-15 18:57:57.382430,"[68, 1, -17]"
2021-10-15 18:57:57.413680,"[-50, -17, -64]"
2021-10-15 18:57:57.444930,"[-81, -1, -75]"
2021-10-15 18:57:57.476180,"[-38, -6, -54]"
2021-10-15 18:57:57.507430,"[-41, -30, -8]"
2021-10-15 18:57:57.538680,"[-34, -6, 26]"
2021-10-15 18:57:57.569930,"[-32, -9, 17]"
2021-10-15 18:57:57.601190,"[9, 6, 17]"
2021-10-15 18:57:57.632440,"[100, 1, 50]"
2021-10-15 18:57:57.663690,"[40, 22, 26]"
2021-10-15 18:57:57.694940,"[17, 26, 13]"
2021-10-15 18:57:57.726190,"[-1, 11, 3]"
2021-10-15 18:57:57.757440,"[-33, -6, -18]"
2021-10-15 18:57:57.788690,"[-32, -7, -22]"
2021-10-15 18:57:57.819950,"[-10, -16, -24]"
2021-10-15 18:57:57.851200,"[-11, -18, -22]"
2021-10-15 18:57:57.882450,"[-22, -15, -28]"
2021-10-15 18:57:57.913700,"[8, -14, -14]"
2021-10-15 18:57:57.944950,"[11, -9, 8]"
2021-10-15 18:57:57.976200,"[29, 9, 32]"
2021-10-15 18:57:58.007460,"[125, 41, 34]"
2021-10-15 18:57:58.038710,"[127, 22, 44]"
2021-10-15 18:57:58.069960,"[127, 19, 75]"
2021-10-15 18:57:58.101210,"[105, 23, 59]"
2021-10-15 18:57:58.132460,"[86, 15, 52]"
2021-10-15 18:57:58.163710,"[101, 8, 54]"
2021-10-15 18:57:58.194960,"[127, 7, 55]"
2021-10-15 18:57:58.226220,"[127, -1, 47]"
2021-10-15 18:57:58.257470,"[127, -12, 64]"
2021-10-15 18:57:58.288720,"[127, -22, 71]"
2021-10-15 18:57:58.319970,"[127, -6, 58]"
2021-10-15 18:57:58.351220,"[119, -2, 40]"
2021-10-15 18:57:58.382470,"[117, 1, 29]"
2021-10-15 18:57:58.413720,"[70, 13, 7]"
2021-10-15 18:57:58.444980,"[60, 18, 0]"
2021-10-15 18:57:58.476230,"[39, 27, -6]"
2021-10-15 18:57:58.507480,"[7, 28, -18]"
2021-10-15 18:57:58.538730,"[-5, 22, -23]"
2021-10-15 18:57:58.569980,"[-2, 8, -20]"
2021-10-15 18:57:58.601230,"[-7, -8, -15]"
2021-10-15 18:57:58.632480,"[-15, -10, -12]"
2021-10-15 18:57:58.663740,"[-4, -13, -1]"
2021-10-15 18:57:58.694990,"[-5, -12, -6]"
2021-10-15 18:57:58.726240,"[-8, -4, -10]"
2021-10-15 18:57:58.757490,"[-7, 9, -11]"
2021-10-15 18:57:58.788740,"[13, 15, -1]"
2021-10-15 18:57:58.819990,"[29, 21, 9]"
2021-10-15 18:57:58.851240,"[38, 7, 11]"
2021-10-15 18:57:58.882500,"[50, 1, 14]"
2021-10-15 18:57:58.913750,"[67, -10, 36]"
2021-10-15 18:57:58.945000,"[63, 4, 30]"
2021-10-15 18:57:58.976250,"[64, 15, 22]"
2021-10-15 18:57:59.007500,"[92, 40, 28]"
2021-10-15 18:57:59.038750,"[115, 55, 43]"
2021-10-15 18:57:59.070000,"[114, 65, 27]"
2021-10-15 18:57:59.101260,"[127, 59, 26]"
2021-10-15 18:57:59.132510,"[127, 50, 39]"
2021-10-15 18:57:59.163760,"[127, 8, 71]"
2021-10-15 18:57:59.195010,"[127, -10, 127]"
2021-10-15 18:57:59.226260,"[127, -28, 127]"
2021-10-15 18:57:59.257510,"[127, -44, 116]"
2021-10-15 18:57:59.288760,"[127, -7, 79]"
2021-10-15 18:57:59.320020,"[127, -10, 47]"
2021-10-15 18:57:59.351270,"[25, -27, -73]"
2021-10-15 18:57:59.382520,"[-59, -12, -128]"
2021-10-15 18:57:59.413770,"[-67, -9, -111]"
2021-10-15 18:57:59.445020,"[-61, 1, -87]"
2021-10-15 18:57:59.476270,"[-47, 2, -55]"
2021-10-15 18:57:59.507520,"[-29, -36, 5]"
2021-10-15 18:57:59.538780,"[-24, -32, 24]"
2021-10-15 18:57:59.570030,"[-9, -29, 36]"
2021-10-15 18:57:59.601280,"[27, -29, 17]"
2021-10-15 18:57:59.632530,"[24, -4, 7]"
2021-10-15 18:57:59.663780,"[20, 2, 2]"
2021-10-15 18:57:59.695030,"[35, 4, -1]"
2021-10-15 18:57:59.726280,"[40, 7, 4]"
2021-10-15 18:57:59.757540,"[39, 16, 8]"
2021-10-15 18:57:59.788790,"[53, 18, 27]"
2021-10-15 18:57:59.820040,"[41, 17, 26]"
2021-10-15 18:57:59.851290,"[7, 17, 11]"
2021-10-15 18:57:59.882540,"[30, 41, 24]"
2021-10-15 18:57:59.913790,"[56, 36, 34]"
2021-10-15 18:57:59.945040,"[85, 24, 27]"
2021-10-15 18:57:59.976300,"[115, 0, 34]"
2021-10-15 18:58:00.007550,"[127, -26, 64]"
2021-10-15 18:58:00.038800,"[123, -39, 56]"
2021-10-15 18:58:00.070050,"[95, -44, 50]"
2021-10-15 18:58:00.101300,"[78, -23, 39]"
2021-10-15 18:58:00.132550,"[109, 0, 50]"
2021-10-15 18:58:00.163800,"[109, 9, 47]"
2021-10-15 18:58:00.195060,"[97, 16, 41]"
2021-10-15 18:58:00.226310,"[111, 15, 46]"
2021-10-15 18:58:00.257560,"[109, 15, 45]"
2021-10-15 18:58:00.288810,"[91, 8, 34]"
2021-10-15 18:58:00.320060,"[84, 4, 35]"
2021-10-15 18:58:00.351310,"[73, 1, 38]"
2021-10-15 18:58:00.382570,"[58, 1, 29]"
2021-10-15 18:58:00.413820,"[51, 0, 23]"
2021-10-15 18:58:00.445070,"[46, 2, 13]"
2021-10-15 18:58:00.476320,"[60, -1, 11]"
2021-10-15 18:58:00.507570,"[58, -1, 13]"
2021-10-15 18:58:00.538820,"[44, 1, 13]"
2021-10-15 18:58:00.570070,"[38, 4, 13]"
2021-10-15 18:58:00.601330,"[44, 3, 15]"
2021-10-15 18:58:00.632580,"[55, 3, 17]"
2021-10-15 18:58:00.663830,"[60, 5, 18]"
2021-10-15 18:58:00.695080,"[67, 7, 26]"
2021-10-15 18:58:00.726330,"[53, 6, 24]"
2021-10-15 18:58:00.757580,"[47, 6, 20]"
2021-10-15 18:58:00.788830,"[48, -1, 17]"
2021-10-15 18:58:00.820090,"[53, -9, 15]"
2021-10-15 18:58:00.851340,"[53, -10, 13]"
2021-10-15 18:58:00.882590,"[49, -13, 13]"
2021-10-15 18:58:00.913840,"[49, -13, 13]"
2021-10-15 18:58:00.945090,"[47, -16, 13]"
2021-10-15 18:58:00.976340,"[41, -14, 15]"
2021-10-15 18:58:01.007590,"[35, -14, 15]"
2021-10-15 18:58:01.038850,"[34, -11, 18]"
2021-10-15 18:58:01.070100,"[25, -7, 19]"
2021-10-15 18:58:01.101350,"[28, -9, 21]"
2021-10-15 18:58:01.132600,"[54, -20, 31]"
2021-10-15 18:58:01.163850,"[60, -22, 33]"
2021-10-15 18:58:01.195100,"[50, -23, 32]"
2021-10-15 18:58:01.226350,"[15, -25, 20]"
2021-10-15 18:58:01.257610,"[4, -31, 20]"
2021-10-15 18:58:01.288860,"[11, -52, 25]"
2021-10-15 18:58:01.320110,"[15, -60, 21]"
2021-10-15 18:58:01.351360,"[21, -68, 19]"
2021-10-15 18:58:01.382610,"[39, -89, 17]"
2021-10-15 18:58:01.413860,"[52, -93, 16]"
2021-10-15 18:58:01.445110,"[51, -89, 13]"
2021-10-15 18:58:01.476370,"[41, -76, 8]"
2021-10-15 18:58:01.507620,"[37, -74, 7]"
2021-10-15 18:58:01.538870,"[33, -68, 6]"
2021-10-15 18:58:01.570120,"[35, -62, 6]"
2021-10-15 18:58:01.601370,"[35, -62, 6]"
2021-10-15 18:58:01.632620,"[33, -58, 5]"
2021-10-15 18:58:01.663870,"[29, -54, 5]"
2021-10-15 18:58:01.695130,"[27, -53, 6]"
2021-10-15 18:58:01.726380,"[27, -53, 8]"
2021-10-15 18:58:01.757630,"[26, -53, 9]"
2021-10-15 18:58:01.788880,"[25, -57, 10]"
2021-10-15 18:58:01.820130,"[22, -61, 9]"
2021-10-15 18:58:01.851380,"[21, -62, 9]"
2021-10-15 18:58:01.882630,"[20, -62, 10]"
2021-10-15 18:58:01.913890,"[21, -63, 12]"
2021-10-15 18:58:01.945140,"[21, -62, 13]"
2021-10-15 18:58:01.976390,"[20, -60, 13]"
2021-10-15 18:58:02.007640,"[18, -58, 12]"
2021-10-15 18:58:02.038890,"[17, -59, 12]"
2021-10-15 18:58:02.070140,"[16, -59, 11]"
2021-10-15 18:58:02.101390,"[16, -58, 11]"
2021-10-15 18:58:02.132650,"[16, -59, 10]"
2021-10-15 18:58:02.163900,"[17, -58, 10]"
2021-10-15 18:58:02.195150,"[18, -57, 10]"
2021-10-15 18:58:02.226400,"[19, -59, 10]"
2021-10-15 18:58:02.257650,"[20, -58, 9]"
2021-10-15 18:58:02.288900,"[20, -59, 9]"
2021-10-15 18:58:02.320150,"[19, -58, 7]"
2021-10-15 18:58:02.351410,"[19, -59, 8]"
2021-10-15 18:58:02.382660,"[20, -61, 7]"
2021-10-15 18:58:02.413910,"[20, -61, 7]"
2021-10-15 18:58:02.445160,"[21, -61, 7]"
2021-10-15 18:58:02.476410,"[21, -60, 6]"
2021-10-15 18:58:02.507660,"[21, -59, 7]"
2021-10-15 18:58:02.538910,"[22, -59, 7]"
2021-10-15 18:58:02.570170,"[21, -59, 8]"
2021-10-15 18:58:02.601420,"[21, -59, 8]"
2021-10-15 18:58:02.632670,"[21, -59, 8]"
2021-10-15 18:58:02.663920,"[21, -59, 8]"
2021-10-15 18:58:02.695170,"[21, -59, 8]"
2021-10-15 18:58:02.726420,"[21, -59, 9]"
2021-10-15 18:58:02.757670,"[21, -60, 9]"
2021-10-15 18:58:02.788930,"[21, -60, 9]"
2021-10-15 18:58:02.820180,"[20, -59, 9]"
2021-10-15 18:58:02.851430,"[20, -59, 9]"
2021-10-15 18:58:02.882680,"[19, -59, 9]"
2021-10-15 18:58:02.913930,"[19, -58, 9]"
2021-10-15 18:58:02.945180,"[19, -59, 9]"
2021-10-15 18:58:02.976430,"[19, -59, 9]"
2021-10-15 18:58:03.007690,"[19, -59, 8]"
2021-10-15 18:58:03.038940,"[18, -60, 8]"
2021-10-15 18:58:03.070190,"[19, -59, 8]"
2021-10-15 18:58:03.101440,"[20, -60, 8]"
2021-10-15 18:58:03.132690,"[19, -59, 8]"
2021-10-15 18:58:03.163940,"[19, -57, 8]"
2021-10-15 18:58:03.195200,"[21, -55, 8]"
2021-10-15 18:58:03.226450,"[22, -55, 8]"
